port_label,quarter_label,index_label,MissingValue
"Japan, Moji",Q3 2008,249.61,
"Japan, Moji",Q4 2008,252.06,
"Japan, Moji",Q1 2009,253.82,
"Japan, Moji",Q2 2009,254.65,
"Japan, Moji",Q3 2009,218.7,
"Japan, Moji",Q4 2009,219.21,
"Japan, Moji",Q1 2010,234.37,
"Japan, Moji",Q2 2010,242.22,
"Japan, Moji",Q3 2010,245.7,
"Japan, Moji",Q4 2010,242.26,
"Japan, Moji",Q1 2011,261.33,
"Japan, Moji",Q2 2011,242.75,
"Japan, Moji",Q3 2011,222.71,
"Japan, Moji",Q4 2011,217.85,
"Japan, Moji",Q1 2012,209.35,
"Japan, Moji",Q2 2012,202.46,
"Japan, Moji",Q3 2012,229.87,
"Japan, Moji",Q4 2012,229.91,
"Japan, Moji",Q1 2013,231.15,
"Japan, Moji",Q2 2013,204.69,
"Japan, Moji",Q3 2013,204.52,
"Japan, Moji",Q4 2013,198.61,
"Japan, Moji",Q1 2014,202.33,
"Japan, Moji",Q2 2014,186.42,
"Japan, Moji",Q3 2014,195.19,
"Japan, Moji",Q4 2014,203.46,
"Japan, Moji",Q1 2015,210.58,
"Japan, Moji",Q2 2015,214.24,
"Japan, Moji",Q3 2015,227.26,
"Japan, Moji",Q4 2015,222.47,
"Japan, Moji",Q1 2016,223.05,
"Japan, Moji",Q2 2016,237.66,
"Japan, Moji",Q3 2016,230.21,
"Japan, Moji",Q4 2016,227.65,
"Japan, Moji",Q1 2017,221.43,
"Japan, Moji",Q2 2017,221.43,
"Japan, Moji",Q3 2017,220.4,
"Japan, Moji",Q4 2017,222.69,
"Japan, Moji",Q1 2018,223.16,
"Japan, Moji",Q2 2018,224.75,
"Japan, Moji",Q3 2018,232.49,
"Japan, Moji",Q4 2018,238.71,
"Japan, Moji",Q1 2019,241.13,
"Japan, Moji",Q2 2019,243.15,
"Japan, Moji",Q3 2019,244.87,
"Japan, Moji",Q4 2019,248.77,
"Japan, Moji",Q1 2020,246.82,
"Japan, Moji",Q2 2020,222.67,
"Japan, Moji",Q3 2020,212.29,
"Japan, Moji",Q4 2020,214.7,
"Japan, Moji",Q1 2021,216.28,
"Japan, Moji",Q2 2021,220.73,
"Japan, Moji",Q3 2021,229.75,
"Japan, Moji",Q4 2021,225.49,
"Japan, Moji",Q1 2022,213.58,
"Japan, Moji",Q2 2022,207.21,
"Japan, Moji",Q3 2022,208.17,
"Japan, Moji",Q4 2022,215.49,
"Japan, Moji",Q1 2023,220.05,
"Japan, Moji",Q2 2023,232.26,
"Japan, Moji",Q3 2023,229.84,
"Japan, Moji",Q4 2023,217.55,
"Japan, Moji",Q1 2024,221.16,
"Japan, Moji",Q2 2024,240.62,
"Japan, Moji",Q3 2024,250.8,
"Japan, Moji",Q4 2024,250.75,
"Japan, Moji",Q1 2025,250.81,
"Japan, Muroran",Q1 2006,22.16,
"Japan, Muroran",Q2 2010,9,
"Japan, Muroran",Q3 2010,9,
"Japan, Muroran",Q4 2010,8.99,
"Japan, Muroran",Q1 2011,8.99,
"Japan, Muroran",Q2 2011,8.99,
"Japan, Muroran",Q3 2011,8.99,
"Japan, Muroran",Q4 2011,8.99,
"Japan, Muroran",Q1 2012,8.99,
"Japan, Muroran",Q2 2012,8.99,
"Japan, Muroran",Q3 2012,8.99,
"Japan, Muroran",Q4 2012,8.99,
"Japan, Muroran",Q1 2013,8.99,
"Japan, Muroran",Q2 2013,8.99,
"Japan, Muroran",Q3 2013,8.99,
"Japan, Muroran",Q4 2013,8.99,
"Japan, Muroran",Q1 2014,8.99,
"Japan, Muroran",Q2 2014,8.99,
"Japan, Muroran",Q3 2014,8.99,
"Japan, Muroran",Q4 2014,8.99,
"Japan, Muroran",Q1 2015,8.99,
"Japan, Muroran",Q2 2015,16.88,
"Japan, Muroran",Q3 2015,20.1,
"Japan, Muroran",Q4 2015,20.1,
"Japan, Muroran",Q1 2016,20.1,
"Japan, Muroran",Q2 2016,15.55,
"Japan, Muroran",Q3 2016,15.55,
"Japan, Muroran",Q4 2016,15.55,
"Japan, Muroran",Q1 2017,15.55,
"Japan, Muroran",Q2 2017,15.55,
"Japan, Muroran",Q3 2017,15.55,
"Japan, Muroran",Q4 2017,15.55,
"Japan, Muroran",Q1 2018,15.55,
"Japan, Muroran",Q2 2018,26.81,
"Japan, Muroran",Q3 2018,19.36,
"Japan, Muroran",Q4 2018,19.36,
"Japan, Muroran",Q1 2019,19.36,
"Japan, Muroran",Q2 2019,19.36,
"Japan, Muroran",Q3 2019,18.73,
"Japan, Muroran",Q4 2019,18.73,
"Japan, Muroran",Q1 2020,18.73,
"Japan, Muroran",Q2 2020,18.1,
"Japan, Muroran",Q3 2020,18.1,
"Japan, Muroran",Q4 2020,18.1,
"Japan, Muroran",Q1 2021,18.1,
"Japan, Muroran",Q2 2021,19.96,
"Japan, Muroran",Q3 2021,16.82,
"Japan, Muroran",Q4 2021,19.55,
"Japan, Muroran",Q1 2022,20.82,
"Japan, Muroran",Q2 2022,20.82,
"Japan, Muroran",Q3 2022,20.82,
"Japan, Muroran",Q4 2022,20.82,
"Japan, Muroran",Q1 2023,20.82,
"Japan, Muroran",Q2 2023,20.82,
"Japan, Muroran",Q3 2023,20.82,
"Japan, Muroran",Q4 2023,16.83,
"Japan, Muroran",Q1 2024,16.83,
"Japan, Muroran",Q2 2024,16.83,
"Japan, Muroran",Q3 2024,16.83,
"Japan, Muroran",Q4 2024,16.83,
"Japan, Muroran",Q1 2025,17.2,
"Japan, Nagasaki",Q1 2006,10.77,
"Japan, Nagasaki",Q2 2006,10.77,
"Japan, Nagasaki",Q3 2006,10.77,
"Japan, Nagasaki",Q4 2006,10.77,
"Japan, Nagasaki",Q1 2007,13.46,
"Japan, Nagasaki",Q2 2007,13.46,
"Japan, Nagasaki",Q3 2007,13.46,
"Japan, Nagasaki",Q4 2007,13.46,
"Japan, Nagasaki",Q1 2008,13.46,
"Japan, Nagasaki",Q2 2008,13.46,
"Japan, Nagasaki",Q3 2008,13.46,
"Japan, Nagasaki",Q4 2008,14.1,
"Japan, Nagasaki",Q1 2009,14.1,
"Japan, Nagasaki",Q2 2009,14.1,
"Japan, Nagasaki",Q3 2009,14.1,
"Japan, Nagasaki",Q4 2009,14.1,
"Japan, Nagasaki",Q1 2010,14.1,
"Japan, Nagasaki",Q2 2010,14.1,
"Japan, Nagasaki",Q3 2010,14.1,
"Japan, Nagasaki",Q4 2010,10.28,
"Japan, Nagasaki",Q1 2011,10.28,
"Japan, Nagasaki",Q2 2011,10.28,
"Japan, Nagasaki",Q3 2011,10.28,
"Japan, Nagasaki",Q4 2011,10.28,
"Japan, Nagasaki",Q1 2012,10.28,
"Japan, Nagasaki",Q2 2012,10.28,
"Japan, Nagasaki",Q3 2012,10.28,
"Japan, Nagasaki",Q4 2012,10.28,
"Japan, Nagasaki",Q1 2013,10.28,
"Japan, Nagasaki",Q2 2013,10.28,
"Japan, Nagasaki",Q3 2013,10.28,
"Japan, Nagasaki",Q4 2013,10.28,
"Japan, Nagasaki",Q1 2014,10.28,
"Japan, Nagasaki",Q2 2014,10.28,
"Japan, Nagasaki",Q3 2014,10.28,
"Japan, Nagasaki",Q4 2014,10.28,
"Japan, Nagasaki",Q1 2015,10.28,
"Japan, Nagasaki",Q2 2015,10.28,
"Japan, Nagasaki",Q3 2015,10.28,
"Japan, Nagasaki",Q4 2015,10.28,
"Japan, Nagasaki",Q1 2016,10.28,
"Japan, Nagasaki",Q2 2016,10.28,
"Japan, Nagasaki",Q3 2016,10.28,
"Japan, Nagasaki",Q4 2016,16.74,
"Japan, Nagasaki",Q1 2017,16.74,
"Japan, Nagasaki",Q2 2017,16.74,
"Japan, Nagasaki",Q3 2017,16.74,
"Japan, Nagasaki",Q4 2017,16.74,
"Japan, Nagasaki",Q1 2018,16.74,
"Japan, Nagasaki",Q2 2018,16.74,
"Japan, Nagasaki",Q3 2018,16.74,
"Japan, Nagasaki",Q4 2018,16.74,
"Japan, Nagasaki",Q1 2019,16.74,
"Japan, Nagasaki",Q2 2019,16.74,
"Japan, Nagasaki",Q3 2019,16.74,
"Japan, Nagasaki",Q4 2019,16.74,
"Japan, Nagasaki",Q1 2020,16.74,
"Japan, Nagasaki",Q2 2020,13.46,
"Japan, Nagasaki",Q3 2020,13.46,
"Japan, Nagasaki",Q4 2020,13.46,
"Japan, Nagasaki",Q1 2021,13.46,
"Japan, Nagasaki",Q2 2021,13.46,
"Japan, Nagasaki",Q3 2021,13.46,
"Japan, Nagasaki",Q4 2021,10.92,
"Japan, Nagasaki",Q1 2022,10.92,
"Japan, Nagasaki",Q2 2022,10.92,
"Japan, Nagasaki",Q3 2022,10.92,
"Japan, Nagasaki",Q4 2022,11.55,
"Japan, Nagasaki",Q1 2023,11.55,
"Japan, Nagasaki",Q2 2023,11.55,
"Japan, Nagasaki",Q3 2023,11.55,
"Japan, Nagasaki",Q4 2023,11.55,
"Japan, Nagasaki",Q1 2024,11.55,
"Japan, Nagasaki",Q2 2024,11.55,
"Japan, Nagasaki",Q3 2024,11.55,
"Japan, Nagasaki",Q4 2024,11.55,
"Japan, Nagasaki",Q1 2025,11.55,
"Japan, Nagoya",Q1 2006,661.51,
"Japan, Nagoya",Q2 2006,684.06,
"Japan, Nagoya",Q3 2006,691.72,
"Japan, Nagoya",Q4 2006,686.98,
"Japan, Nagoya",Q1 2007,703.35,
"Japan, Nagoya",Q2 2007,689.37,
"Japan, Nagoya",Q3 2007,683.79,
"Japan, Nagoya",Q4 2007,659.67,
"Japan, Nagoya",Q1 2008,625.37,
"Japan, Nagoya",Q2 2008,639.47,
"Japan, Nagoya",Q3 2008,628.49,
"Japan, Nagoya",Q4 2008,643.55,
"Japan, Nagoya",Q1 2009,621.51,
"Japan, Nagoya",Q2 2009,633.48,
"Japan, Nagoya",Q3 2009,617.91,
"Japan, Nagoya",Q4 2009,624.97,
"Japan, Nagoya",Q1 2010,606.14,
"Japan, Nagoya",Q2 2010,627.22,
"Japan, Nagoya",Q3 2010,632.17,
"Japan, Nagoya",Q4 2010,621.27,
"Japan, Nagoya",Q1 2011,621.18,
"Japan, Nagoya",Q2 2011,615.61,
"Japan, Nagoya",Q3 2011,607.34,
"Japan, Nagoya",Q4 2011,604.71,
"Japan, Nagoya",Q1 2012,585.19,
"Japan, Nagoya",Q2 2012,584.1,
"Japan, Nagoya",Q3 2012,586.75,
"Japan, Nagoya",Q4 2012,588.12,
"Japan, Nagoya",Q1 2013,599.82,
"Japan, Nagoya",Q2 2013,584.81,
"Japan, Nagoya",Q3 2013,584.63,
"Japan, Nagoya",Q4 2013,584.71,
"Japan, Nagoya",Q1 2014,577.85,
"Japan, Nagoya",Q2 2014,548.86,
"Japan, Nagoya",Q3 2014,563.77,
"Japan, Nagoya",Q4 2014,580.52,
"Japan, Nagoya",Q1 2015,575.74,
"Japan, Nagoya",Q2 2015,569.57,
"Japan, Nagoya",Q3 2015,569.5,
"Japan, Nagoya",Q4 2015,554.58,
"Japan, Nagoya",Q1 2016,559.67,
"Japan, Nagoya",Q2 2016,548.8,
"Japan, Nagoya",Q3 2016,521.73,
"Japan, Nagoya",Q4 2016,509.34,
"Japan, Nagoya",Q1 2017,498.42,
"Japan, Nagoya",Q2 2017,481.88,
"Japan, Nagoya",Q3 2017,481.54,
"Japan, Nagoya",Q4 2017,485.22,
"Japan, Nagoya",Q1 2018,477.57,
"Japan, Nagoya",Q2 2018,486.44,
"Japan, Nagoya",Q3 2018,491.2,
"Japan, Nagoya",Q4 2018,498.4,
"Japan, Nagoya",Q1 2019,500.64,
"Japan, Nagoya",Q2 2019,488.51,
"Japan, Nagoya",Q3 2019,484.28,
"Japan, Nagoya",Q4 2019,480.42,
"Japan, Nagoya",Q1 2020,480.51,
"Japan, Nagoya",Q2 2020,474.57,
"Japan, Nagoya",Q3 2020,481.13,
"Japan, Nagoya",Q4 2020,476.55,
"Japan, Nagoya",Q1 2021,481.44,
"Japan, Nagoya",Q2 2021,500.61,
"Japan, Nagoya",Q3 2021,513.95,
"Japan, Nagoya",Q4 2021,510.41,
"Japan, Nagoya",Q1 2022,494.6,
"Japan, Nagoya",Q2 2022,504.21,
"Japan, Nagoya",Q3 2022,508.19,
"Japan, Nagoya",Q4 2022,508.24,
"Japan, Nagoya",Q1 2023,510.82,
"Japan, Nagoya",Q2 2023,530.89,
"Japan, Nagoya",Q3 2023,533.52,
"Japan, Nagoya",Q4 2023,523.38,
"Japan, Nagoya",Q1 2024,527.67,
"Japan, Nagoya",Q2 2024,542.6,
"Japan, Nagoya",Q3 2024,521.25,
"Japan, Nagoya",Q4 2024,525.31,
"Japan, Nagoya",Q1 2025,525.63,
"Japan, Naha",Q1 2006,31.31,
"Japan, Naha",Q2 2006,31.32,
"Japan, Naha",Q3 2006,30.87,
"Japan, Naha",Q4 2006,31.95,
"Japan, Naha",Q1 2007,31.95,
"Japan, Naha",Q2 2007,20.25,
"Japan, Naha",Q3 2007,20.25,
"Japan, Naha",Q4 2007,34.81,
"Japan, Naha",Q1 2008,34.81,
"Japan, Naha",Q2 2008,34.81,
"Japan, Naha",Q3 2008,34.81,
"Japan, Naha",Q4 2008,45.25,
"Japan, Naha",Q1 2009,38.59,
"Japan, Naha",Q2 2009,38.59,
"Japan, Naha",Q3 2009,44.32,
"Japan, Naha",Q4 2009,44.32,
"Japan, Naha",Q1 2010,55.65,
"Japan, Naha",Q2 2010,54.98,
"Japan, Naha",Q3 2010,54.98,
"Japan, Naha",Q4 2010,41.39,
"Japan, Naha",Q1 2011,33.67,
"Japan, Naha",Q2 2011,33.67,
"Japan, Naha",Q3 2011,33.7,
"Japan, Naha",Q4 2011,33.7,
"Japan, Naha",Q1 2012,33.7,
"Japan, Naha",Q2 2012,33.7,
"Japan, Naha",Q3 2012,44,
"Japan, Naha",Q4 2012,44,
"Japan, Naha",Q1 2013,42.72,
"Japan, Naha",Q2 2013,43.64,
"Japan, Naha",Q3 2013,43.64,
"Japan, Naha",Q4 2013,43.64,
"Japan, Naha",Q1 2014,43.64,
"Japan, Naha",Q2 2014,43.88,
"Japan, Naha",Q3 2014,43.88,
"Japan, Naha",Q4 2014,44.52,
"Japan, Naha",Q1 2015,44.52,
"Japan, Naha",Q2 2015,44.52,
"Japan, Naha",Q3 2015,42.56,
"Japan, Naha",Q4 2015,69.6,
"Japan, Naha",Q1 2016,68.96,
"Japan, Naha",Q2 2016,71.52,
"Japan, Naha",Q3 2016,71.52,
"Japan, Naha",Q4 2016,71.52,
"Japan, Naha",Q1 2017,81.59,
"Japan, Naha",Q2 2017,81.6,
"Japan, Naha",Q3 2017,81.59,
"Japan, Naha",Q4 2017,81.59,
"Japan, Naha",Q1 2018,83.51,
"Japan, Naha",Q2 2018,83.51,
"Japan, Naha",Q3 2018,90.15,
"Japan, Naha",Q4 2018,90.03,
"Japan, Naha",Q1 2019,79.35,
"Japan, Naha",Q2 2019,79.35,
"Japan, Naha",Q3 2019,70.61,
"Japan, Naha",Q4 2019,70.69,
"Japan, Naha",Q1 2020,70.69,
"Japan, Naha",Q2 2020,70.69,
"Japan, Naha",Q3 2020,70.8,
"Japan, Naha",Q4 2020,70.88,
"Japan, Naha",Q1 2021,71.02,
"Japan, Naha",Q2 2021,71.02,
"Japan, Naha",Q3 2021,72.29,
"Japan, Naha",Q4 2021,72.29,
"Japan, Naha",Q1 2022,72.29,
"Japan, Naha",Q2 2022,71.29,
"Japan, Naha",Q3 2022,71.29,
"Japan, Naha",Q4 2022,71.29,
"Japan, Naha",Q1 2023,70.95,
"Japan, Naha",Q2 2023,70.95,
"Japan, Naha",Q3 2023,71.59,
"Japan, Naha",Q4 2023,71.59,
"Japan, Naha",Q1 2024,70.95,
"Japan, Naha",Q2 2024,70.99,
"Japan, Naha",Q3 2024,70.71,
"Japan, Naha",Q4 2024,67.24,
"Japan, Naha",Q1 2025,63.35,
"Japan, Nakanoseki",Q1 2006,32.8,
"Japan, Nakanoseki",Q2 2006,49.94,
"Japan, Nakanoseki",Q3 2006,49.94,
"Japan, Nakanoseki",Q4 2006,41.41,
"Japan, Nakanoseki",Q1 2007,52.81,
"Japan, Nakanoseki",Q2 2007,52.17,
"Japan, Nakanoseki",Q3 2007,47.04,
"Japan, Nakanoseki",Q4 2007,47.04,
"Japan, Nakanoseki",Q1 2008,47.04,
"Japan, Nakanoseki",Q2 2008,31.42,
"Japan, Nakanoseki",Q3 2008,23.67,
"Japan, Nakanoseki",Q4 2008,24.31,
"Japan, Nakanoseki",Q1 2009,21.03,
"Japan, Nakanoseki",Q2 2009,21.03,
"Japan, Nakanoseki",Q3 2009,21.03,
"Japan, Nakanoseki",Q4 2009,21.03,
"Japan, Nakanoseki",Q1 2010,21.03,
"Japan, Nakanoseki",Q2 2010,21.03,
"Japan, Nakanoseki",Q3 2010,21.03,
"Japan, Nakanoseki",Q4 2010,21.03,
"Japan, Nakanoseki",Q1 2011,21.03,
"Japan, Nakanoseki",Q2 2011,21.03,
"Japan, Nakanoseki",Q3 2011,21.03,
"Japan, Nakanoseki",Q4 2011,21.03,
"Japan, Nakanoseki",Q1 2012,21.03,
"Japan, Nakanoseki",Q2 2012,13.87,
"Japan, Nakanoseki",Q3 2012,13.87,
"Japan, Nakanoseki",Q4 2012,13.87,
"Japan, Nakanoseki",Q4 2014,13.08,
"Japan, Nakanoseki",Q1 2015,13.08,
"Japan, Nakanoseki",Q2 2015,13.08,
"Japan, Nakanoseki",Q3 2015,13.23,
"Japan, Nakanoseki",Q4 2015,13.23,
"Japan, Nakanoseki",Q2 2016,13.23,
"Japan, Nakanoseki",Q3 2016,13.23,
"Japan, Nakanoseki",Q4 2016,13.23,
"Japan, Nakanoseki",Q1 2017,13.23,
"Japan, Nakanoseki",Q2 2017,13.23,
"Japan, Nakanoseki",Q3 2017,13.7,
"Japan, Nakanoseki",Q4 2017,13.7,
"Japan, Nakanoseki",Q1 2018,13.7,
"Japan, Nakanoseki",Q2 2018,13.7,
"Japan, Nakanoseki",Q4 2021,10.52,
"Japan, Nakanoseki",Q1 2022,10.52,
"Japan, Nakanoseki",Q2 2022,10.52,
"Japan, Nakanoseki",Q3 2022,10.52,
"Japan, Nakanoseki",Q4 2022,10.52,
"Japan, Nakanoseki",Q1 2023,10.52,
"Japan, Nakanoseki",Q2 2023,10.52,
"Japan, Nakanoseki",Q3 2023,10.52,
"Japan, Nakanoseki",Q4 2023,10.52,
"Japan, Nakanoseki",Q1 2024,10.52,
"Japan, Nakanoseki",Q2 2024,10.52,
"Japan, Nakanoseki",Q3 2024,10.52,
"Japan, Nakanoseki",Q4 2024,10.52,
"Japan, Nakanoseki",Q1 2025,10.52,
"Japan, Naoetsu",Q1 2006,26.02,
"Japan, Naoetsu",Q2 2006,26.03,
"Japan, Naoetsu",Q3 2006,31.82,
"Japan, Naoetsu",Q4 2006,31.82,
"Japan, Naoetsu",Q1 2007,31.18,
"Japan, Naoetsu",Q2 2007,31.18,
"Japan, Naoetsu",Q3 2007,36.96,
"Japan, Naoetsu",Q4 2007,47.05,
"Japan, Naoetsu",Q1 2008,38.05,
"Japan, Naoetsu",Q2 2008,38.05,
"Japan, Naoetsu",Q3 2008,38.05,
"Japan, Naoetsu",Q4 2008,38.05,
"Japan, Naoetsu",Q1 2009,30.25,
"Japan, Naoetsu",Q2 2009,23.77,
"Japan, Naoetsu",Q3 2009,24.59,
"Japan, Naoetsu",Q4 2009,24.59,
"Japan, Naoetsu",Q1 2010,24.59,
"Japan, Naoetsu",Q2 2010,32.85,
"Japan, Naoetsu",Q3 2010,32.99,
"Japan, Naoetsu",Q4 2010,34.96,
"Japan, Naoetsu",Q1 2011,32.92,
"Japan, Naoetsu",Q2 2011,33,
"Japan, Naoetsu",Q3 2011,33,
"Japan, Naoetsu",Q4 2011,33,
"Japan, Naoetsu",Q1 2012,33,
"Japan, Naoetsu",Q2 2012,33,
"Japan, Naoetsu",Q3 2012,33,
"Japan, Naoetsu",Q4 2012,37.97,
"Japan, Naoetsu",Q1 2013,33.9,
"Japan, Naoetsu",Q2 2013,33.9,
"Japan, Naoetsu",Q3 2013,33.97,
"Japan, Naoetsu",Q4 2013,31.39,
"Japan, Naoetsu",Q1 2014,36.3,
"Japan, Naoetsu",Q2 2014,36.3,
"Japan, Naoetsu",Q3 2014,36.3,
"Japan, Naoetsu",Q4 2014,29.49,
"Japan, Naoetsu",Q1 2015,29.49,
"Japan, Naoetsu",Q2 2015,36.95,
"Japan, Naoetsu",Q3 2015,36.95,
"Japan, Naoetsu",Q4 2015,36.95,
"Japan, Naoetsu",Q1 2016,36.95,
"Japan, Naoetsu",Q2 2016,29.22,
"Japan, Naoetsu",Q3 2016,29.22,
"Japan, Naoetsu",Q4 2016,27.95,
"Japan, Naoetsu",Q1 2017,27.95,
"Japan, Naoetsu",Q2 2017,27.95,
"Japan, Naoetsu",Q3 2017,27.95,
"Japan, Naoetsu",Q4 2017,20.71,
"Japan, Naoetsu",Q1 2018,20.71,
"Japan, Naoetsu",Q2 2018,20.71,
"Japan, Naoetsu",Q3 2018,20.71,
"Japan, Naoetsu",Q4 2018,20.71,
"Japan, Naoetsu",Q1 2019,28.35,
"Japan, Naoetsu",Q2 2019,28.35,
"Japan, Naoetsu",Q3 2019,29.62,
"Japan, Naoetsu",Q4 2019,29.62,
"Japan, Naoetsu",Q1 2020,29.62,
"Japan, Naoetsu",Q2 2020,26.51,
"Japan, Naoetsu",Q3 2020,25.24,
"Japan, Naoetsu",Q4 2020,25.27,
"Japan, Naoetsu",Q1 2021,25.27,
"Japan, Naoetsu",Q2 2021,27.18,
"Japan, Naoetsu",Q3 2021,27.18,
"Japan, Naoetsu",Q4 2021,33.33,
"Japan, Naoetsu",Q1 2022,33.33,
"Japan, Naoetsu",Q2 2022,24.6,
"Japan, Naoetsu",Q3 2022,17.23,
"Japan, Naoetsu",Q4 2022,17.23,
"Japan, Naoetsu",Q1 2023,17.23,
"Japan, Naoetsu",Q2 2023,23.9,
"Japan, Naoetsu",Q3 2023,23.9,
"Japan, Naoetsu",Q4 2023,23.9,
"Japan, Naoetsu",Q1 2024,23.75,
"Japan, Naoetsu",Q2 2024,23.74,
"Japan, Naoetsu",Q3 2024,23.74,
"Japan, Naoetsu",Q4 2024,23.74,
"Japan, Naoetsu",Q1 2025,23.74,
"Japan, Niigata",Q1 2006,97.24,
"Japan, Niigata",Q2 2006,90.61,
"Japan, Niigata",Q3 2006,90.31,
"Japan, Niigata",Q4 2006,91.13,
"Japan, Niigata",Q1 2007,80.15,
"Japan, Niigata",Q2 2007,83.79,
"Japan, Niigata",Q3 2007,78.2,
"Japan, Niigata",Q4 2007,93.24,
"Japan, Niigata",Q1 2008,91.92,
"Japan, Niigata",Q2 2008,83.71,
"Japan, Niigata",Q3 2008,83.67,
"Japan, Niigata",Q4 2008,85.83,
"Japan, Niigata",Q1 2009,85.83,
"Japan, Niigata",Q2 2009,80.14,
"Japan, Niigata",Q3 2009,80.66,
"Japan, Niigata",Q4 2009,75.17,
"Japan, Niigata",Q1 2010,74.26,
"Japan, Niigata",Q2 2010,100.57,
"Japan, Niigata",Q3 2010,100.76,
"Japan, Niigata",Q4 2010,94.02,
"Japan, Niigata",Q1 2011,83.73,
"Japan, Niigata",Q2 2011,88.24,
"Japan, Niigata",Q3 2011,81.55,
"Japan, Niigata",Q4 2011,81.55,
"Japan, Niigata",Q1 2012,82.22,
"Japan, Niigata",Q2 2012,79.79,
"Japan, Niigata",Q3 2012,71.25,
"Japan, Niigata",Q4 2012,71.15,
"Japan, Niigata",Q1 2013,73.86,
"Japan, Niigata",Q2 2013,73.86,
"Japan, Niigata",Q3 2013,72.78,
"Japan, Niigata",Q4 2013,72.78,
"Japan, Niigata",Q1 2014,62.63,
"Japan, Niigata",Q2 2014,62.63,
"Japan, Niigata",Q3 2014,63.26,
"Japan, Niigata",Q4 2014,63.13,
"Japan, Niigata",Q1 2015,63.13,
"Japan, Niigata",Q2 2015,63.21,
"Japan, Niigata",Q3 2015,69.52,
"Japan, Niigata",Q4 2015,69.52,
"Japan, Niigata",Q1 2016,69.45,
"Japan, Niigata",Q2 2016,71.3,
"Japan, Niigata",Q3 2016,71.3,
"Japan, Niigata",Q4 2016,74.58,
"Japan, Niigata",Q1 2017,74.59,
"Japan, Niigata",Q2 2017,74.59,
"Japan, Niigata",Q3 2017,74.59,
"Japan, Niigata",Q4 2017,73.81,
"Japan, Niigata",Q1 2018,74.67,
"Japan, Niigata",Q2 2018,64.52,
"Japan, Niigata",Q3 2018,57.13,
"Japan, Niigata",Q4 2018,60.54,
"Japan, Niigata",Q1 2019,53.81,
"Japan, Niigata",Q2 2019,53.79,
"Japan, Niigata",Q3 2019,63.15,
"Japan, Niigata",Q4 2019,67.46,
"Japan, Niigata",Q1 2020,67.46,
"Japan, Niigata",Q2 2020,63.44,
"Japan, Niigata",Q3 2020,63.61,
"Japan, Niigata",Q4 2020,60.16,
"Japan, Niigata",Q1 2021,60.16,
"Japan, Niigata",Q2 2021,66.89,
"Japan, Niigata",Q3 2021,64.54,
"Japan, Niigata",Q4 2021,66.84,
"Japan, Niigata",Q1 2022,66.23,
"Japan, Niigata",Q2 2022,55.6,
"Japan, Niigata",Q3 2022,55.6,
"Japan, Niigata",Q4 2022,55.57,
"Japan, Niigata",Q1 2023,55.62,
"Japan, Niigata",Q2 2023,67.03,
"Japan, Niigata",Q3 2023,67.03,
"Japan, Niigata",Q4 2023,71.99,
"Japan, Niigata",Q1 2024,71.96,
"Japan, Niigata",Q2 2024,71.95,
"Japan, Niigata",Q3 2024,71.98,
"Japan, Niigata",Q4 2024,71.99,
"Japan, Niigata",Q1 2025,72.01,
"Japan, Niihama",Q1 2006,10.77,
"Japan, Niihama",Q2 2006,10.77,
"Japan, Niihama",Q3 2006,10.77,
"Japan, Niihama",Q4 2006,10.77,
"Japan, Niihama",Q1 2007,10.77,
"Japan, Niihama",Q2 2007,10.77,
"Japan, Niihama",Q3 2007,10.77,
"Japan, Niihama",Q4 2007,10.77,
"Japan, Niihama",Q1 2008,10.77,
"Japan, Niihama",Q2 2008,10.77,
"Japan, Niihama",Q3 2008,10.77,
"Japan, Niihama",Q4 2008,10.77,
"Japan, Niihama",Q1 2009,10.77,
"Japan, Niihama",Q2 2009,10.77,
"Japan, Niihama",Q3 2009,10.77,
"Japan, Niihama",Q4 2009,10.77,
"Japan, Niihama",Q1 2010,10.77,
"Japan, Niihama",Q2 2010,10.77,
"Japan, Niihama",Q3 2010,10.77,
"Japan, Niihama",Q4 2010,10.77,
"Japan, Niihama",Q1 2011,10.77,
"Japan, Niihama",Q2 2011,10.77,
"Japan, Niihama",Q3 2011,10.77,
"Japan, Niihama",Q4 2011,10.77,
"Japan, Niihama",Q1 2012,10.77,
"Japan, Niihama",Q2 2012,10.77,
"Japan, Niihama",Q3 2012,10.77,
"Japan, Niihama",Q4 2012,10.77,
"Japan, Niihama",Q1 2013,10.77,
"Japan, Niihama",Q2 2013,10.77,
"Japan, Niihama",Q3 2013,10.77,
"Japan, Niihama",Q4 2013,10.77,
"Japan, Niihama",Q1 2014,10.77,
"Japan, Niihama",Q2 2014,10.77,
"Japan, Niihama",Q3 2014,10.77,
"Japan, Niihama",Q4 2014,10.77,
"Japan, Niihama",Q1 2015,10.77,
"Japan, Niihama",Q2 2015,10.77,
"Japan, Niihama",Q3 2015,10.77,
"Japan, Niihama",Q4 2015,10.77,
"Japan, Niihama",Q1 2016,10.77,
"Japan, Ofunato",Q2 2007,10.9,
"Japan, Ofunato",Q3 2007,10.9,
"Japan, Ofunato",Q4 2007,10.9,
"Japan, Ofunato",Q1 2008,10.9,
"Japan, Ofunato",Q2 2008,10.27,
"Japan, Ofunato",Q3 2008,10.27,
"Japan, Ofunato",Q4 2008,10.27,
