economy_label,quarter_label,index_value,missingvalue
Sierra Leone,Q3 2017,24.89,
Sierra Leone,Q4 2017,25.96,
Sierra Leone,Q1 2018,25.94,
Sierra Leone,Q2 2018,27.73,
Sierra Leone,Q3 2018,25.4,
Sierra Leone,Q4 2018,17.81,
Sierra Leone,Q1 2019,17.81,
Sierra Leone,Q2 2019,17.83,
Sierra Leone,Q3 2019,18.07,
Sierra Leone,Q4 2019,15.63,
Sierra Leone,Q1 2020,17.85,
Sierra Leone,Q2 2020,17.85,
Sierra Leone,Q3 2020,30.45,
Sierra Leone,Q4 2020,30.38,
Sierra Leone,Q1 2021,17.9,
Sierra Leone,Q2 2021,17.71,
Sierra Leone,Q3 2021,12.39,
Sierra Leone,Q4 2021,19.17,
Sierra Leone,Q1 2022,18.77,
Sierra Leone,Q2 2022,18.68,
Sierra Leone,Q3 2022,18.73,
Sierra Leone,Q4 2022,18.09,
Sierra Leone,Q1 2023,18.95,
Sierra Leone,Q2 2023,24.35,
Sierra Leone,Q3 2023,23.32,
Sierra Leone,Q4 2023,23.77,
Sierra Leone,Q1 2024,23.85,
Sierra Leone,Q2 2024,21.81,
Sierra Leone,Q3 2024,24.01,
Sierra Leone,Q4 2024,18.49,
Singapore,Q1 2006,538.75,
Singapore,Q2 2006,528.97,
Singapore,Q3 2006,527.4,
Singapore,Q4 2006,543.1,
Singapore,Q1 2007,541.24,
Singapore,Q2 2007,548.4,
Singapore,Q3 2007,553.58,
Singapore,Q4 2007,564.32,
Singapore,Q1 2008,576.04,
Singapore,Q2 2008,575.86,
Singapore,Q3 2008,584.71,
Singapore,Q4 2008,570.35,
Singapore,Q1 2009,552.63,
Singapore,Q2 2009,541.11,
Singapore,Q3 2009,551.53,
Singapore,Q4 2009,551.31,
Singapore,Q1 2010,549.05,
Singapore,Q2 2010,561.45,
Singapore,Q3 2010,583.13,
Singapore,Q4 2010,578.83,
Singapore,Q1 2011,576.33,
Singapore,Q2 2011,585.7,
Singapore,Q3 2011,578.85,
Singapore,Q4 2011,583.27,
Singapore,Q1 2012,556.9,
Singapore,Q2 2012,556.67,
Singapore,Q3 2012,566.9,
Singapore,Q4 2012,561.78,
Singapore,Q1 2013,549.79,
Singapore,Q2 2013,557.3,
Singapore,Q3 2013,574.46,
Singapore,Q4 2013,567.27,
Singapore,Q1 2014,554.95,
Singapore,Q2 2014,544.59,
Singapore,Q3 2014,538.67,
Singapore,Q4 2014,546.39,
Singapore,Q1 2015,547.95,
Singapore,Q2 2015,544.45,
Singapore,Q3 2015,549.49,
Singapore,Q4 2015,559.17,
Singapore,Q1 2016,556.7,
Singapore,Q2 2016,549.63,
Singapore,Q3 2016,558.18,
Singapore,Q4 2016,531.91,
Singapore,Q1 2017,537.84,
Singapore,Q2 2017,557.07,
Singapore,Q3 2017,568.79,
Singapore,Q4 2017,581.74,
Singapore,Q1 2018,597.43,
Singapore,Q2 2018,600.84,
Singapore,Q3 2018,594.13,
Singapore,Q4 2018,592.01,
Singapore,Q1 2019,576.28,
Singapore,Q2 2019,575.6,
Singapore,Q3 2019,572.73,
Singapore,Q4 2019,558.45,
Singapore,Q1 2020,566.78,
Singapore,Q2 2020,559.35,
Singapore,Q3 2020,570.05,
Singapore,Q4 2020,588.2,
Singapore,Q1 2021,581.3,
Singapore,Q2 2021,582.51,
Singapore,Q3 2021,577.66,
Singapore,Q4 2021,563.99,
Singapore,Q1 2022,569.27,
Singapore,Q2 2022,560.74,
Singapore,Q3 2022,572.71,
Singapore,Q4 2022,581.68,
Singapore,Q1 2023,585.31,
Singapore,Q2 2023,590.49,
Singapore,Q3 2023,602.86,
Singapore,Q4 2023,600.47,
Singapore,Q1 2024,591.32,
Singapore,Q2 2024,585.63,
Singapore,Q3 2024,594.07,
Singapore,Q4 2024,582.69,
Sint Maarten (Dutch part),Q1 2006,,Not applicable
Sint Maarten (Dutch part),Q2 2006,,Not applicable
Sint Maarten (Dutch part),Q3 2006,,Not applicable
Sint Maarten (Dutch part),Q4 2006,,Not applicable
Sint Maarten (Dutch part),Q1 2007,,Not applicable
Sint Maarten (Dutch part),Q2 2007,,Not applicable
Sint Maarten (Dutch part),Q3 2007,,Not applicable
Sint Maarten (Dutch part),Q4 2007,,Not applicable
Sint Maarten (Dutch part),Q1 2008,,Not applicable
Sint Maarten (Dutch part),Q2 2008,,Not applicable
Sint Maarten (Dutch part),Q3 2008,,Not applicable
Sint Maarten (Dutch part),Q4 2008,,Not applicable
Sint Maarten (Dutch part),Q1 2009,,Not applicable
Sint Maarten (Dutch part),Q2 2009,,Not applicable
Sint Maarten (Dutch part),Q3 2009,,Not applicable
Sint Maarten (Dutch part),Q4 2009,,Not applicable
Sint Maarten (Dutch part),Q1 2010,,Not applicable
Sint Maarten (Dutch part),Q2 2010,,Not applicable
Sint Maarten (Dutch part),Q3 2010,,Not applicable
Sint Maarten (Dutch part),Q4 2010,,Not applicable
Sint Maarten (Dutch part),Q1 2011,31.5,
Sint Maarten (Dutch part),Q2 2011,33.69,
Sint Maarten (Dutch part),Q3 2011,33.23,
Sint Maarten (Dutch part),Q4 2011,37.11,
Sint Maarten (Dutch part),Q1 2012,37.13,
Sint Maarten (Dutch part),Q2 2012,37.13,
Sint Maarten (Dutch part),Q3 2012,37.12,
Sint Maarten (Dutch part),Q4 2012,37.12,
Sint Maarten (Dutch part),Q1 2013,37.13,
Sint Maarten (Dutch part),Q2 2013,35.39,
Sint Maarten (Dutch part),Q3 2013,36.85,
Sint Maarten (Dutch part),Q4 2013,36.75,
Sint Maarten (Dutch part),Q1 2014,37.41,
Sint Maarten (Dutch part),Q2 2014,37.41,
Sint Maarten (Dutch part),Q3 2014,37.41,
Sint Maarten (Dutch part),Q4 2014,34.91,
Sint Maarten (Dutch part),Q1 2015,34.92,
Sint Maarten (Dutch part),Q2 2015,36.73,
Sint Maarten (Dutch part),Q3 2015,36.73,
Sint Maarten (Dutch part),Q4 2015,37.57,
Sint Maarten (Dutch part),Q1 2016,38.66,
Sint Maarten (Dutch part),Q2 2016,44.48,
Sint Maarten (Dutch part),Q3 2016,44.48,
Sint Maarten (Dutch part),Q4 2016,44.48,
Sint Maarten (Dutch part),Q1 2017,44.32,
Sint Maarten (Dutch part),Q2 2017,43.86,
Sint Maarten (Dutch part),Q3 2017,44.88,
Sint Maarten (Dutch part),Q4 2017,46.19,
Sint Maarten (Dutch part),Q1 2018,46.2,
Sint Maarten (Dutch part),Q2 2018,40.45,
Sint Maarten (Dutch part),Q3 2018,40.47,
Sint Maarten (Dutch part),Q4 2018,40.47,
Sint Maarten (Dutch part),Q1 2019,39.11,
Sint Maarten (Dutch part),Q2 2019,42.64,
Sint Maarten (Dutch part),Q3 2019,41.58,
Sint Maarten (Dutch part),Q4 2019,40.9,
Sint Maarten (Dutch part),Q1 2020,39.89,
Sint Maarten (Dutch part),Q2 2020,39.7,
Sint Maarten (Dutch part),Q3 2020,37.8,
Sint Maarten (Dutch part),Q4 2020,37.8,
Sint Maarten (Dutch part),Q1 2021,40.24,
Sint Maarten (Dutch part),Q2 2021,40.24,
Sint Maarten (Dutch part),Q3 2021,40.25,
Sint Maarten (Dutch part),Q4 2021,32.12,
Sint Maarten (Dutch part),Q1 2022,32.04,
Sint Maarten (Dutch part),Q2 2022,32.05,
Sint Maarten (Dutch part),Q3 2022,32.04,
Sint Maarten (Dutch part),Q4 2022,32.05,
Sint Maarten (Dutch part),Q1 2023,32.13,
Sint Maarten (Dutch part),Q2 2023,31.58,
Sint Maarten (Dutch part),Q3 2023,31.91,
Sint Maarten (Dutch part),Q4 2023,31.91,
Sint Maarten (Dutch part),Q1 2024,31.94,
Sint Maarten (Dutch part),Q2 2024,32.66,
Sint Maarten (Dutch part),Q3 2024,32.66,
Sint Maarten (Dutch part),Q4 2024,32.66,
Slovenia,Q1 2006,49.51,
Slovenia,Q2 2006,46.64,
Slovenia,Q3 2006,47.11,
Slovenia,Q4 2006,52.25,
Slovenia,Q1 2007,54.42,
Slovenia,Q2 2007,53.17,
Slovenia,Q3 2007,53.91,
Slovenia,Q4 2007,55.38,
Slovenia,Q1 2008,58.51,
Slovenia,Q2 2008,58.61,
Slovenia,Q3 2008,56.34,
Slovenia,Q4 2008,56.73,
Slovenia,Q1 2009,49.72,
Slovenia,Q2 2009,51.49,
Slovenia,Q3 2009,51.67,
Slovenia,Q4 2009,51.78,
Slovenia,Q1 2010,52.78,
Slovenia,Q2 2010,52.8,
Slovenia,Q3 2010,60.77,
Slovenia,Q4 2010,57.95,
Slovenia,Q1 2011,60.07,
Slovenia,Q2 2011,59.83,
Slovenia,Q3 2011,60.38,
Slovenia,Q4 2011,59.52,
Slovenia,Q1 2012,53.32,
Slovenia,Q2 2012,61.29,
Slovenia,Q3 2012,61.65,
Slovenia,Q4 2012,60.7,
Slovenia,Q1 2013,60.04,
Slovenia,Q2 2013,59.82,
Slovenia,Q3 2013,60.61,
Slovenia,Q4 2013,60.11,
Slovenia,Q1 2014,58.21,
Slovenia,Q2 2014,61.2,
Slovenia,Q3 2014,61.91,
Slovenia,Q4 2014,64.87,
Slovenia,Q1 2015,72.01,
Slovenia,Q2 2015,70.41,
Slovenia,Q3 2015,71.76,
Slovenia,Q4 2015,75.14,
Slovenia,Q1 2016,77.39,
Slovenia,Q2 2016,72.03,
Slovenia,Q3 2016,69.72,
Slovenia,Q4 2016,75.11,
Slovenia,Q1 2017,75.05,
Slovenia,Q2 2017,78.69,
Slovenia,Q3 2017,75.41,
Slovenia,Q4 2017,71.61,
Slovenia,Q1 2018,71.74,
Slovenia,Q2 2018,68.22,
Slovenia,Q3 2018,67.73,
Slovenia,Q4 2018,68.44,
Slovenia,Q1 2019,66.16,
Slovenia,Q2 2019,70.28,
Slovenia,Q3 2019,72.63,
Slovenia,Q4 2019,75.38,
Slovenia,Q1 2020,74.23,
Slovenia,Q2 2020,74.17,
Slovenia,Q3 2020,69.68,
Slovenia,Q4 2020,67.41,
Slovenia,Q1 2021,67.45,
Slovenia,Q2 2021,67.46,
Slovenia,Q3 2021,69.33,
Slovenia,Q4 2021,69.44,
Slovenia,Q1 2022,70.76,
Slovenia,Q2 2022,74.58,
Slovenia,Q3 2022,75.28,
Slovenia,Q4 2022,75.11,
Slovenia,Q1 2023,72.38,
Slovenia,Q2 2023,75.8,
Slovenia,Q3 2023,74.37,
Slovenia,Q4 2023,75.22,
Slovenia,Q1 2024,77.8,
Slovenia,Q2 2024,76.06,
Slovenia,Q3 2024,76.74,
Slovenia,Q4 2024,75.96,
Solomon Islands,Q1 2006,21.04,
Solomon Islands,Q2 2006,25.72,
Solomon Islands,Q3 2006,21.48,
Solomon Islands,Q4 2006,21.48,
Solomon Islands,Q1 2007,21.48,
Solomon Islands,Q2 2007,21.48,
Solomon Islands,Q3 2007,21.48,
Solomon Islands,Q4 2007,22.74,
Solomon Islands,Q1 2008,22.75,
Solomon Islands,Q2 2008,22.75,
Solomon Islands,Q3 2008,26.97,
Solomon Islands,Q4 2008,28.95,
Solomon Islands,Q1 2009,28.95,
Solomon Islands,Q2 2009,27.86,
Solomon Islands,Q3 2009,24.36,
Solomon Islands,Q4 2009,24.37,
Solomon Islands,Q1 2010,22.55,
Solomon Islands,Q2 2010,17.38,
Solomon Islands,Q3 2010,20.33,
Solomon Islands,Q4 2010,20.34,
Solomon Islands,Q1 2011,20.37,
Solomon Islands,Q2 2011,26.84,
Solomon Islands,Q3 2011,26.43,
Solomon Islands,Q4 2011,29.65,
Solomon Islands,Q1 2012,29.65,
Solomon Islands,Q2 2012,30.35,
Solomon Islands,Q3 2012,31.36,
Solomon Islands,Q4 2012,31.36,
Solomon Islands,Q1 2013,31.66,
Solomon Islands,Q2 2013,32.43,
Solomon Islands,Q3 2013,34.95,
Solomon Islands,Q4 2013,36.77,
Solomon Islands,Q1 2014,37.63,
Solomon Islands,Q2 2014,38.53,
Solomon Islands,Q3 2014,38.53,
Solomon Islands,Q4 2014,36.08,
Solomon Islands,Q1 2015,36.07,
Solomon Islands,Q2 2015,36.64,
Solomon Islands,Q3 2015,34.14,
Solomon Islands,Q4 2015,34.1,
Solomon Islands,Q1 2016,36.08,
Solomon Islands,Q2 2016,34.27,
Solomon Islands,Q3 2016,30.62,
Solomon Islands,Q4 2016,30.62,
Solomon Islands,Q1 2017,32.55,
Solomon Islands,Q2 2017,35.78,
Solomon Islands,Q3 2017,35.78,
Solomon Islands,Q4 2017,33.6,
Solomon Islands,Q1 2018,33.61,
Solomon Islands,Q2 2018,34.26,
Solomon Islands,Q3 2018,34.39,
Solomon Islands,Q4 2018,34.43,
Solomon Islands,Q1 2019,34.43,
Solomon Islands,Q2 2019,34.43,
Solomon Islands,Q3 2019,34.44,
Solomon Islands,Q4 2019,30.85,
Solomon Islands,Q1 2020,30.85,
Solomon Islands,Q2 2020,30.85,
Solomon Islands,Q3 2020,28.44,
Solomon Islands,Q4 2020,30.5,
Solomon Islands,Q1 2021,30.5,
Solomon Islands,Q2 2021,30.5,
Solomon Islands,Q3 2021,30.5,
Solomon Islands,Q4 2021,28.44,
Solomon Islands,Q1 2022,28.44,
Solomon Islands,Q2 2022,28.41,
Solomon Islands,Q3 2022,28.41,
Solomon Islands,Q4 2022,28.41,
Solomon Islands,Q1 2023,32.31,
Solomon Islands,Q2 2023,30.67,
Solomon Islands,Q3 2023,31.38,
Solomon Islands,Q4 2023,30.68,
Solomon Islands,Q1 2024,30.68,
Solomon Islands,Q2 2024,30.59,
Solomon Islands,Q3 2024,30.59,
Solomon Islands,Q4 2024,30.58,
Somalia,Q1 2006,13.8,
Somalia,Q2 2006,13.8,
Somalia,Q3 2006,13.8,
Somalia,Q4 2006,14.49,
Somalia,Q1 2007,14.49,
Somalia,Q2 2007,14.49,
Somalia,Q3 2007,14.36,
Somalia,Q4 2007,14.36,
Somalia,Q1 2008,14.36,
Somalia,Q2 2008,14.35,
Somalia,Q3 2008,14.35,
Somalia,Q4 2008,14.35,
Somalia,Q1 2009,14.35,
Somalia,Q2 2009,14.35,
Somalia,Q3 2009,15.44,
Somalia,Q4 2009,15.44,
Somalia,Q1 2010,15.58,
Somalia,Q2 2010,15.96,
Somalia,Q3 2010,15.94,
Somalia,Q4 2010,15.96,
Somalia,Q1 2011,15.96,
Somalia,Q2 2011,15.96,
Somalia,Q3 2011,16.11,
Somalia,Q4 2011,16.11,
Somalia,Q3 2012,3.4,
Somalia,Q4 2012,3.4,
Somalia,Q1 2013,9.23,
Somalia,Q2 2013,12.37,
Somalia,Q3 2013,15.15,
Somalia,Q4 2013,17.05,
Somalia,Q1 2014,19.29,
Somalia,Q2 2014,20.79,
Somalia,Q3 2014,20.6,
Somalia,Q4 2014,20.6,
Somalia,Q1 2015,22.53,
Somalia,Q2 2015,22.53,
Somalia,Q3 2015,20.57,
Somalia,Q4 2015,23.29,
Somalia,Q1 2016,22.97,
Somalia,Q2 2016,24.03,
Somalia,Q3 2016,25.38,
Somalia,Q4 2016,29.17,
Somalia,Q1 2017,29.01,
Somalia,Q2 2017,30.88,
Somalia,Q3 2017,32.27,
Somalia,Q4 2017,35.33,
Somalia,Q1 2018,26.99,
Somalia,Q2 2018,27.21,
Somalia,Q3 2018,25.53,
Somalia,Q4 2018,26.69,
Somalia,Q1 2019,27.68,
Somalia,Q2 2019,26.53,
Somalia,Q3 2019,28.54,
Somalia,Q4 2019,28.06,
Somalia,Q1 2020,29.24,
Somalia,Q2 2020,30.41,
Somalia,Q3 2020,31.76,
Somalia,Q4 2020,33.16,
Somalia,Q1 2021,35.08,
Somalia,Q2 2021,31.1,
Somalia,Q3 2021,29.88,
Somalia,Q4 2021,32.37,
Somalia,Q1 2022,34.63,
Somalia,Q2 2022,34.55,
Somalia,Q3 2022,32.89,
Somalia,Q4 2022,33.3,
Somalia,Q1 2023,32.56,
Somalia,Q2 2023,31.54,
Somalia,Q3 2023,31.37,
Somalia,Q4 2023,38.63,
Somalia,Q1 2024,31.59,
Somalia,Q2 2024,38.67,
Somalia,Q3 2024,42.16,
Somalia,Q4 2024,46.14,
South Africa,Q1 2006,126.73,
South Africa,Q2 2006,128.46,
South Africa,Q3 2006,130.46,
South Africa,Q4 2006,136.18,
South Africa,Q1 2007,142.53,
South Africa,Q2 2007,140.17,
South Africa,Q3 2007,149.14,
South Africa,Q4 2007,143.67,
South Africa,Q1 2008,146.65,
South Africa,Q2 2008,144.99,
South Africa,Q3 2008,150.15,
South Africa,Q4 2008,147.39,
South Africa,Q1 2009,143.97,
South Africa,Q2 2009,141.67,
South Africa,Q3 2009,147.01,
South Africa,Q4 2009,149.86,
South Africa,Q1 2010,147.74,
South Africa,Q2 2010,153.43,
South Africa,Q3 2010,156.74,
South Africa,Q4 2010,156.55,
South Africa,Q1 2011,162.15,
South Africa,Q2 2011,156.38,
South Africa,Q3 2011,147.87,
South Africa,Q4 2011,144.52,
South Africa,Q1 2012,138.42,
South Africa,Q2 2012,131.87,
South Africa,Q3 2012,136.85,
South Africa,Q4 2012,129.93,
South Africa,Q1 2013,137.36,
South Africa,Q2 2013,142.54,
South Africa,Q3 2013,147.25,
South Africa,Q4 2013,144.5,
South Africa,Q1 2014,137.89,
South Africa,Q2 2014,145.08,
South Africa,Q3 2014,144.87,
South Africa,Q4 2014,144.25,
South Africa,Q1 2015,142.71,
South Africa,Q2 2015,139.64,
South Africa,Q3 2015,131.55,
South Africa,Q4 2015,130.56,
South Africa,Q1 2016,134.74,
South Africa,Q2 2016,126.5,
South Africa,Q3 2016,126.69,
South Africa,Q4 2016,122.92,
South Africa,Q1 2017,123.3,
South Africa,Q2 2017,125.33,
South Africa,Q3 2017,121.93,
South Africa,Q4 2017,126.37,
South Africa,Q1 2018,118.21,
South Africa,Q2 2018,119.26,
South Africa,Q3 2018,120.48,
South Africa,Q4 2018,115.52,
South Africa,Q1 2019,116.76,
South Africa,Q2 2019,114.5,
South Africa,Q3 2019,113.34,
South Africa,Q4 2019,115.88,
South Africa,Q1 2020,114.99,
South Africa,Q2 2020,114.18,
South Africa,Q3 2020,117.28,
South Africa,Q4 2020,113.35,
South Africa,Q1 2021,114.84,
South Africa,Q2 2021,114.36,
South Africa,Q3 2021,112.37,
South Africa,Q4 2021,108.14,
South Africa,Q1 2022,112.74,
South Africa,Q2 2022,110.76,
South Africa,Q3 2022,112.36,
South Africa,Q4 2022,103.31,
South Africa,Q1 2023,99.58,
South Africa,Q2 2023,113.6,
South Africa,Q3 2023,116.12,
South Africa,Q4 2023,112.19,
South Africa,Q1 2024,107.21,
South Africa,Q2 2024,109.96,
South Africa,Q3 2024,107.3,
South Africa,Q4 2024,99.27,
Spain,Q1 2006,373.57,
Spain,Q2 2006,390.87,
Spain,Q3 2006,403.02,
Spain,Q4 2006,398.12,
Spain,Q1 2007,400.4,
Spain,Q2 2007,393.91,
Spain,Q3 2007,395.37,
Spain,Q4 2007,388.36,
Spain,Q1 2008,385.8,
Spain,Q2 2008,394.94,
Spain,Q3 2008,388.84,
Spain,Q4 2008,383.3,
Spain,Q1 2009,377.32,
Spain,Q2 2009,372.7,
Spain,Q3 2009,364.92,
Spain,Q4 2009,365.25,
Spain,Q1 2010,373.05,
Spain,Q2 2010,386.08,
Spain,Q3 2010,386.11,
Spain,Q4 2010,379.83,
Spain,Q1 2011,381.01,
Spain,Q2 2011,366.55,
Spain,Q3 2011,382.12,
Spain,Q4 2011,382.74,
Spain,Q1 2012,370,
Spain,Q2 2012,354.9,
Spain,Q3 2012,361.14,
Spain,Q4 2012,365.57,
Spain,Q1 2013,350.74,
Spain,Q2 2013,355.61,
Spain,Q3 2013,362.87,
Spain,Q4 2013,356.09,
Spain,Q1 2014,357.63,
Spain,Q2 2014,372.31,
Spain,Q3 2014,370.69,
Spain,Q4 2014,359.16,
Spain,Q1 2015,366.11,
Spain,Q2 2015,367.69,
Spain,Q3 2015,379.98,
Spain,Q4 2015,395.98,
Spain,Q1 2016,389.86,
Spain,Q2 2016,394.15,
Spain,Q3 2016,401.36,
Spain,Q4 2016,387.51,
Spain,Q1 2017,380.24,
Spain,Q2 2017,378.91,
Spain,Q3 2017,377.13,
Spain,Q4 2017,384.19,
Spain,Q1 2018,383.85,
Spain,Q2 2018,381.65,
Spain,Q3 2018,370.32,
Spain,Q4 2018,367.61,
Spain,Q1 2019,367,
Spain,Q2 2019,366.82,
Spain,Q3 2019,368.54,
Spain,Q4 2019,363.79,
Spain,Q1 2020,370.63,
Spain,Q2 2020,369.05,
Spain,Q3 2020,365.49,
Spain,Q4 2020,377.02,
Spain,Q1 2021,381.89,
Spain,Q2 2021,395.89,
Spain,Q3 2021,387.07,
Spain,Q4 2021,385.83,
Spain,Q1 2022,378.28,
Spain,Q2 2022,375.73,
Spain,Q3 2022,388.08,
Spain,Q4 2022,394.34,
Spain,Q1 2023,399.4,
Spain,Q2 2023,409.12,
Spain,Q3 2023,417.93,
Spain,Q4 2023,412.61,
Spain,Q1 2024,403.56,
Spain,Q2 2024,424.64,
Spain,Q3 2024,427.54,
Spain,Q4 2024,426.12,
Sri Lanka,Q1 2006,159.57,
Sri Lanka,Q2 2006,170.99,
Sri Lanka,Q3 2006,170.26,
Sri Lanka,Q4 2006,177.46,
Sri Lanka,Q1 2007,179.66,
Sri Lanka,Q2 2007,189.51,
Sri Lanka,Q3 2007,187.92,
Sri Lanka,Q4 2007,180.55,
Sri Lanka,Q1 2008,183.81,
Sri Lanka,Q2 2008,188.49,
Sri Lanka,Q3 2008,192.25,
Sri Lanka,Q4 2008,186.75,
Sri Lanka,Q1 2009,174.75,
Sri Lanka,Q2 2009,159.41,
Sri Lanka,Q3 2009,163.93,
Sri Lanka,Q4 2009,164.5,
Sri Lanka,Q1 2010,163.14,
Sri Lanka,Q2 2010,168.03,
Sri Lanka,Q3 2010,171.63,
Sri Lanka,Q4 2010,175.13,
Sri Lanka,Q1 2011,179.82,
Sri Lanka,Q2 2011,182.48,
Sri Lanka,Q3 2011,178.68,
Sri Lanka,Q4 2011,175.35,
Sri Lanka,Q1 2012,170.11,
Sri Lanka,Q2 2012,177.03,
Sri Lanka,Q3 2012,173.59,
Sri Lanka,Q4 2012,173.23,
Sri Lanka,Q1 2013,176.93,
Sri Lanka,Q2 2013,172.71,
Sri Lanka,Q3 2013,175.96,
Sri Lanka,Q4 2013,181,
Sri Lanka,Q1 2014,177.65,
Sri Lanka,Q2 2014,182.63,
Sri Lanka,Q3 2014,178.88,
Sri Lanka,Q4 2014,180.87,
Sri Lanka,Q1 2015,181.03,
Sri Lanka,Q2 2015,186.28,
Sri Lanka,Q3 2015,191.07,
Sri Lanka,Q4 2015,195.83,
Sri Lanka,Q1 2016,197.34,
Sri Lanka,Q2 2016,212.41,
Sri Lanka,Q3 2016,220,
Sri Lanka,Q4 2016,221.64,
Sri Lanka,Q1 2017,220.44,
Sri Lanka,Q2 2017,209.87,
Sri Lanka,Q3 2017,208.7,
Sri Lanka,Q4 2017,217.05,
Sri Lanka,Q1 2018,222.7,
Sri Lanka,Q2 2018,216.69,
Sri Lanka,Q3 2018,215.07,
Sri Lanka,Q4 2018,216.03,
Sri Lanka,Q1 2019,213.76,
Sri Lanka,Q2 2019,215.77,
Sri Lanka,Q3 2019,212.02,
Sri Lanka,Q4 2019,212.15,
Sri Lanka,Q1 2020,223.42,
Sri Lanka,Q2 2020,224.32,
Sri Lanka,Q3 2020,239.36,
Sri Lanka,Q4 2020,244.78,
Sri Lanka,Q1 2021,244.99,
Sri Lanka,Q2 2021,245.01,
Sri Lanka,Q3 2021,242.18,
Sri Lanka,Q4 2021,232.35,
Sri Lanka,Q1 2022,240.78,
Sri Lanka,Q2 2022,235.1,
Sri Lanka,Q3 2022,234.87,
Sri Lanka,Q4 2022,237.74,
Sri Lanka,Q1 2023,235.75,
Sri Lanka,Q2 2023,247.62,
Sri Lanka,Q3 2023,245.43,
Sri Lanka,Q4 2023,243.74,
Sri Lanka,Q1 2024,253.43,
Sri Lanka,Q2 2024,248.42,
Sri Lanka,Q3 2024,248.19,
Sri Lanka,Q4 2024,263.11,
Sudan,Q1 2006,,Not applicable
Sudan,Q2 2006,,Not applicable
Sudan,Q3 2006,,Not applicable
Sudan,Q4 2006,,Not applicable
Sudan,Q1 2007,,Not applicable
Sudan,Q2 2007,,Not applicable
Sudan,Q3 2007,,Not applicable
Sudan,Q4 2007,,Not applicable
Sudan,Q1 2008,,Not applicable
Sudan,Q2 2008,,Not applicable
Sudan,Q3 2008,,Not applicable
Sudan,Q4 2008,,Not applicable
Sudan,Q1 2009,,Not applicable
Sudan,Q2 2009,,Not applicable
Sudan,Q3 2009,,Not applicable
Sudan,Q4 2009,,Not applicable
Sudan,Q1 2010,,Not applicable
Sudan,Q2 2010,,Not applicable
Sudan,Q3 2010,,Not applicable
Sudan,Q4 2010,,Not applicable
Sudan,Q1 2011,,Not applicable
Sudan,Q2 2011,,Not applicable
Sudan,Q3 2011,,Not applicable
Sudan,Q4 2011,,Not applicable
Sudan,Q1 2012,26.75,
Sudan,Q2 2012,28.37,
Sudan,Q3 2012,28.47,
Sudan,Q4 2012,28.21,
Sudan,Q1 2013,30.53,
Sudan,Q2 2013,30.6,
Sudan,Q3 2013,33.21,
Sudan,Q4 2013,35.42,
Sudan,Q1 2014,35.65,
Sudan,Q2 2014,33.26,
Sudan,Q3 2014,37.05,
Sudan,Q4 2014,36.15,
Sudan,Q1 2015,36.79,
Sudan,Q2 2015,37.52,
Sudan,Q3 2015,36.59,
Sudan,Q4 2015,40.05,
Sudan,Q1 2016,43.45,
Sudan,Q2 2016,37.79,
Sudan,Q3 2016,38.75,
Sudan,Q4 2016,31.32,
Sudan,Q1 2017,34.05,
Sudan,Q2 2017,45.97,
Sudan,Q3 2017,45.16,
Sudan,Q4 2017,39.4,
Sudan,Q1 2018,26.72,
Sudan,Q2 2018,24.73,
Sudan,Q3 2018,26.07,
Sudan,Q4 2018,23.3,
Sudan,Q1 2019,22.96,
Sudan,Q2 2019,22.75,
Sudan,Q3 2019,23.2,
Sudan,Q4 2019,22.99,
Sudan,Q1 2020,24.75,
Sudan,Q2 2020,24.75,
Sudan,Q3 2020,24.94,
Sudan,Q4 2020,27.4,
Sudan,Q1 2021,22.67,
Sudan,Q2 2021,19.23,
Sudan,Q3 2021,21.02,
Sudan,Q4 2021,21.86,
Sudan,Q1 2022,17.14,
Sudan,Q2 2022,19.94,
Sudan,Q3 2022,19.45,
Sudan,Q4 2022,22.12,
Sudan,Q1 2023,24.76,
Sudan,Q2 2023,27.99,
Sudan,Q3 2023,25.49,
Sudan,Q4 2023,24.9,
Sudan,Q1 2024,27.04,
Sudan,Q2 2024,28.85,
Sudan,Q3 2024,27.38,
Sudan,Q4 2024,27.46,
Sudan (...2011),Q1 2006,37.18,
Sudan (...2011),Q2 2006,27.03,
Sudan (...2011),Q3 2006,34.52,
Sudan (...2011),Q4 2006,34.88,
Sudan (...2011),Q1 2007,31.05,
Sudan (...2011),Q2 2007,27.78,
Sudan (...2011),Q3 2007,36.95,
Sudan (...2011),Q4 2007,36.81,
Sudan (...2011),Q1 2008,29.43,
Sudan (...2011),Q2 2008,31.23,
Sudan (...2011),Q3 2008,31.52,
Sudan (...2011),Q4 2008,30.02,
Sudan (...2011),Q1 2009,37,
Sudan (...2011),Q2 2009,38.75,
Sudan (...2011),Q3 2009,42.73,
Sudan (...2011),Q4 2009,39.73,
Sudan (...2011),Q1 2010,39.8,
Sudan (...2011),Q2 2010,38.02,
Sudan (...2011),Q3 2010,39.76,
Sudan (...2011),Q4 2010,32.76,
Sudan (...2011),Q1 2011,33.3,
Sudan (...2011),Q2 2011,34.68,
Sudan (...2011),Q3 2011,32.88,
Sudan (...2011),Q4 2011,31.44,
Sudan (...2011),Q1 2012,,Not applicable
Sudan (...2011),Q2 2012,,Not applicable
